inning,pitch_count,velocity_drop,earned_runs,pitch_type,pitcher_hand,batter_side,next_batter_side,batter_slugging,replace_decision
6,129,1.72518641310303,2,Curveball,L,R,R,0.5176990418086365,0
5,98,5.600513379945605,6,Slider,R,S,L,0.21812855969483308,1
9,55,6.167704195883016,5,Sinker,R,R,R,0.6302379377917324,1
1,76,2.2416229371113596,7,Cutter,L,S,R,0.42007641092391323,0
3,148,3.2643439905445755,4,Sinker,R,L,L,0.4507986337715821,1
2,22,0.2989252811088887,3,Curveball,L,L,R,0.5659570192039958,0
3,33,1.8965032087814446,7,Changeup,R,S,L,0.48136426256671777,0
9,53,6.233754266978393,2,Sinker,R,L,R,0.64876994283788,1
9,89,4.847890162120458,2,Curveball,L,S,L,0.5575151690522031,0
2,88,1.6461641756349712,1,Sinker,L,L,L,0.3356209451988075,1
3,123,2.0595359609794572,2,Fastball,L,L,S,0.7222927008809155,1
4,48,6.534416183916481,1,Slider,R,R,L,0.329475666151999,0
9,67,1.6726736235592066,3,Fastball,L,S,L,0.6281196488771424,0
3,113,2.6732618067770497,3,Slider,L,R,S,0.6753255982018233,0
7,98,5.314869533237155,3,Changeup,R,S,S,0.6129693177978239,0
3,136,4.488899085664629,1,Curveball,L,L,L,0.45308270053078675,0
7,86,3.6869616418705142,5,Sinker,R,S,S,0.7267717834233074,0
7,94,7.1979287278379545,5,Slider,R,S,L,0.39661982888455055,1
9,47,1.7576837017204134,6,Curveball,L,S,L,0.6122457587837821,0
2,140,5.931359126903999,4,Sinker,L,S,R,0.7265978363208463,0
6,28,1.2725107249454668,6,Slider,R,L,L,0.29325675590611483,1
9,142,4.925870667857161,4,Fastball,L,L,S,0.5915811271030155,1
2,68,6.964988507290506,6,Slider,R,R,R,0.7405755407476469,1
2,110,3.663214283825103,7,Slider,L,S,R,0.2618487606474913,1
5,144,5.794356057530631,5,Cutter,L,R,S,0.28745195355155384,1
8,95,6.5631468239919055,6,Sinker,R,L,S,0.42695337286390594,0
9,123,1.088211399020822,5,Sinker,R,L,R,0.7965864603579644,1
2,52,5.6466151622568805,2,Changeup,L,S,S,0.3343614711600974,0
5,72,7.35872819190941,3,Sinker,R,S,S,0.3948321465247935,0
7,59,4.610964878844354,5,Fastball,L,R,L,0.701058036269735,1
6,37,1.4889779562300482,7,Fastball,L,L,S,0.2784460144873044,1
6,32,1.0155402527115438,0,Curveball,R,R,L,0.7977238275920824,0
7,93,2.0778826437339832,5,Slider,R,L,S,0.6433169983476474,0
3,115,0.8281061521334605,2,Slider,R,L,S,0.7755022129662394,1
3,124,4.10715257268038,5,Sinker,L,R,S,0.28663879672563375,0
9,86,0.5576374616538766,4,Slider,L,L,S,0.3394623966830489,1
8,52,1.7872369970898117,4,Fastball,R,L,R,0.42246490187669267,1
5,21,3.5192835512977148,6,Cutter,R,R,R,0.23060681104150105,1
6,94,3.7913180032161717,3,Curveball,L,L,S,0.23641498652775844,1
1,93,4.523187881175716,1,Slider,L,R,R,0.7422928527322916,0
1,45,5.644919702005812,7,Cutter,R,S,S,0.22564895771562177,1
4,147,0.37782911732374025,7,Sinker,R,L,S,0.6499758194895002,1
2,46,0.644967617406266,2,Changeup,L,R,L,0.6305854006192518,0
7,148,0.48687321443824594,1,Fastball,L,L,L,0.2436887649099563,1
2,40,3.3852025237192827,4,Changeup,R,L,S,0.31258145905889245,1
2,98,0.33478355906347446,6,Fastball,L,R,R,0.4728903834465954,0
5,113,5.96865013465061,3,Curveball,L,S,R,0.5849943118237685,0
4,27,1.7840014483078228,4,Sinker,L,R,S,0.7374961090768937,0
8,102,7.51369994631967,3,Changeup,R,L,R,0.5160991376045911,0
4,22,3.8912300407768914,5,Curveball,L,S,S,0.7618200644794513,1
6,74,3.570606019537613,7,Curveball,R,S,L,0.3141532931575523,1
5,55,6.244309541116002,0,Curveball,L,L,R,0.5736680114998585,1
2,25,5.705231871143929,1,Changeup,L,R,R,0.7067842610086021,1
8,140,4.858472327585143,2,Changeup,R,R,L,0.3399947920267986,1
2,61,7.48117365000296,3,Changeup,R,L,S,0.6731272033733304,1
9,69,3.378074087896616,5,Slider,L,R,R,0.4401735363006022,0
9,131,6.468253406178292,5,Curveball,R,R,L,0.7997745046638796,1
3,69,3.0407435659665483,6,Sinker,R,R,R,0.2549308715079978,1
4,49,6.706765394368839,6,Slider,R,S,L,0.5319633851718946,0
8,58,2.075797031727749,0,Fastball,L,S,R,0.6698209945055557,1
9,135,2.31413658268826,5,Changeup,R,R,S,0.6057179854422734,1
3,78,5.422956272139632,5,Sinker,L,L,R,0.503350957119121,1
5,95,1.701706359614371,0,Cutter,R,L,L,0.5078653874287749,1
8,67,1.8332334962034302,7,Fastball,R,L,S,0.44325773395371393,0
3,100,2.442099432139318,1,Curveball,L,L,R,0.4053802550952096,1
7,68,5.431430157283007,5,Curveball,L,R,L,0.5561999268894908,1
8,86,7.115104739385855,3,Sinker,R,R,L,0.649020474105747,0
3,96,5.3965412090158935,2,Slider,L,L,S,0.36756232297691127,1
2,40,6.622513954753002,2,Changeup,L,R,R,0.7679713351848003,0
7,124,4.348484717555758,2,Sinker,R,L,S,0.4188910393311042,0
9,91,0.5513857707611622,4,Changeup,R,L,L,0.46038482604868947,0
1,35,0.8037296920680053,7,Fastball,L,S,L,0.44668401931988655,1
3,47,4.435135826935324,6,Sinker,R,L,R,0.2668038652801996,1
5,99,2.622407749136877,4,Fastball,L,S,L,0.26954664463830974,0
3,76,1.7645445890955411,3,Fastball,L,L,S,0.6771625661196448,0
1,129,3.7300554184209664,6,Cutter,L,R,L,0.42879399403313245,1
7,71,5.331973927234412,5,Cutter,R,S,R,0.3295925574520495,0
7,103,3.0799355818868674,5,Curveball,L,R,R,0.6246202623652436,0
8,67,6.420338057258733,6,Curveball,R,L,L,0.7758444311054717,0
5,146,5.908185972571149,2,Curveball,L,S,S,0.7620814417601904,1
5,117,5.879319057276534,0,Sinker,L,L,R,0.6340442395141477,1
5,137,7.881517517419108,5,Changeup,L,L,L,0.31497349945089437,1
1,112,2.3618398189730785,7,Curveball,R,R,L,0.2924556465415542,0
5,86,5.157804690727161,2,Slider,R,S,L,0.7226038808695665,0
6,93,6.843826721282508,3,Fastball,L,R,S,0.7776885574393817,1
1,103,4.636195471311288,2,Sinker,L,R,S,0.5733912232516695,0
7,29,6.316017408923141,1,Changeup,R,S,S,0.7407527663783036,1
1,137,3.3156174867192982,2,Cutter,L,R,R,0.6889339672237593,1
2,116,4.723930765238437,7,Fastball,R,L,L,0.2924076674664108,0
2,25,0.44533114243462624,5,Curveball,L,S,S,0.33378179428693755,1
5,37,7.886140846598507,6,Cutter,L,S,R,0.2406555113422445,1
7,91,6.400147851587338,5,Cutter,R,S,R,0.4844341467598929,1
1,108,6.950472573051596,0,Cutter,R,S,R,0.3943689231176847,0
1,61,5.554354225143569,3,Sinker,R,S,R,0.45562761501410376,1
1,23,1.4884002624695958,6,Fastball,L,S,S,0.20519837140496688,1
6,39,0.24822753934425812,6,Changeup,L,L,R,0.6327464086055861,0
2,47,6.917252861888109,6,Fastball,R,S,S,0.3203430115873114,0
1,123,3.1706452298889847,3,Slider,L,R,S,0.420959545818335,1
6,63,2.1109190083193594,0,Curveball,L,R,S,0.4414254744027044,0
2,42,4.493383670711555,3,Sinker,L,R,L,0.2397466088524292,0
6,66,3.367188179805755,2,Changeup,R,S,S,0.4193088616215309,0
8,32,5.213327965500456,3,Sinker,R,R,R,0.7399081385628798,0
2,114,3.870345864436109,2,Changeup,L,L,L,0.7359220792742933,0
9,35,5.577865123522165,3,Curveball,L,R,L,0.21475394630123457,0
8,138,6.8273861560731435,5,Slider,L,S,L,0.21787384256058784,1
1,136,1.5644560876463123,7,Cutter,R,L,S,0.5563794063337161,0
7,29,2.6354630445238945,2,Curveball,R,L,S,0.3228937858523056,0
6,141,3.4945246925651112,2,Cutter,R,L,L,0.7391067867431758,1
6,57,7.696467584221105,7,Curveball,R,R,R,0.48971252821157507,1
6,63,2.9226689083798822,7,Fastball,R,R,L,0.39547580475166766,0
6,114,3.0487987967410364,5,Sinker,L,S,S,0.771966151560568,1
7,93,5.227780183676489,0,Slider,L,L,S,0.3907568791836078,1
3,132,3.353597679119594,0,Sinker,R,S,R,0.39249711836556295,1
6,70,7.609789965116842,5,Slider,R,S,R,0.2798582830630031,1
3,71,7.155750083803551,4,Curveball,R,S,L,0.33335123476697615,1
7,111,4.107270222205384,0,Slider,R,L,S,0.6562944140609345,0
7,78,5.158201871582799,2,Cutter,L,L,L,0.655847477892374,1
8,32,0.46424449506896437,6,Slider,L,S,R,0.43195932570181295,1
2,31,5.565844224259185,2,Slider,L,L,L,0.4096250754147206,1
9,69,5.657606983592258,3,Sinker,L,R,L,0.4510367740217036,1
5,76,2.8735943651456646,3,Slider,R,L,S,0.38050213084840173,1
9,138,1.7574630690021813,4,Changeup,R,R,S,0.5646765937852682,1
5,76,7.320627214536134,7,Curveball,R,L,S,0.7019494809790303,0
7,27,3.4136392064410215,2,Fastball,L,S,L,0.2056241669338872,0
9,125,5.229648838413685,7,Fastball,L,S,S,0.7616042430228736,0
4,139,0.2666303598100477,4,Changeup,L,R,S,0.2707720270245458,0
2,82,3.3125373326146903,2,Sinker,L,R,R,0.7398236740924096,1
9,91,6.53807048811104,0,Changeup,L,L,S,0.34013437982236405,1
2,32,3.1006080032057204,3,Fastball,R,R,R,0.7502195552268982,0
3,71,4.8252892810950145,5,Cutter,L,S,L,0.6723986505462147,0
2,81,1.6788464038763156,5,Fastball,L,L,L,0.36150159947079874,0
3,138,3.3322051907164765,6,Fastball,L,R,S,0.21696578699647256,1
6,128,7.421101744425493,4,Curveball,R,S,R,0.6295059247623505,1
3,27,4.531613997608297,1,Fastball,L,S,S,0.6930576469052393,1
8,114,7.215451672743452,5,Fastball,L,L,R,0.607858453344309,1
6,144,7.216154395916346,6,Slider,R,L,S,0.4289997845396517,1
7,72,7.553182403395836,2,Changeup,R,L,R,0.27643528758462727,1
1,82,7.163133280640842,0,Fastball,R,L,R,0.4082292332305428,1
3,114,0.026249032082405144,1,Fastball,L,R,L,0.3611503808495168,1
3,100,7.472119132652775,0,Cutter,L,L,R,0.633853824895227,1
2,76,1.0996755126830111,0,Fastball,L,R,L,0.29561655019980143,1
7,86,0.31941000888920446,2,Curveball,L,S,S,0.6917255515465,0
9,65,0.44310827662442254,0,Sinker,R,L,S,0.5671655093174572,0
4,113,2.7913295614114686,7,Cutter,R,L,R,0.4895412026192017,1
5,132,4.966432682150349,4,Fastball,R,L,L,0.4161392843300781,0
3,112,3.21848957215198,1,Sinker,R,L,L,0.5044961960876688,0
9,68,0.20443427719503582,0,Curveball,L,L,S,0.5240893478866235,0
4,42,3.8118610733977176,7,Changeup,R,L,L,0.34219094497453945,0
5,81,3.5370459381630406,7,Fastball,L,L,L,0.7932527374061698,1
1,30,6.054794124013175,5,Changeup,L,R,S,0.7457285949251062,0
2,92,2.236903187403507,5,Fastball,R,L,L,0.4344787761553313,0
9,137,1.7402493903549372,0,Cutter,L,L,S,0.3524129507946951,1
2,107,2.0475116614130098,3,Cutter,L,L,L,0.38422722715030877,1
5,108,2.429918581038784,3,Sinker,L,R,R,0.7881006818263445,1
8,74,4.793318986937332,4,Curveball,R,L,S,0.44423873194540664,1
3,28,3.7722038836166387,5,Slider,L,L,S,0.7471580601568459,1
6,31,2.6951565214324633,3,Sinker,L,S,S,0.23541421094496917,1
4,132,2.9945132662694274,0,Sinker,L,L,R,0.6660778096354951,1
7,27,2.9673892812718092,5,Curveball,R,S,S,0.6572755616577282,1
3,55,7.779253557682539,0,Fastball,L,S,R,0.5905919595875482,1
6,144,1.8639759044236204,1,Changeup,L,L,L,0.2726709548442713,0
9,69,6.544492482178069,5,Changeup,L,L,R,0.7888395661623462,1
1,126,5.665686700705496,3,Fastball,R,L,S,0.32766773830951335,0
3,28,0.0445600448284047,2,Slider,R,S,R,0.6258272483438737,1
2,86,7.945409745003904,3,Slider,R,R,R,0.6508857183167776,0
8,72,6.051514965068589,0,Slider,L,R,R,0.6559513510012889,1
7,101,5.459596690806331,1,Fastball,L,L,R,0.6956030059891103,0
2,129,3.2425976614130985,3,Cutter,L,L,L,0.7934744484988749,1
6,72,4.441624711314317,1,Sinker,L,S,L,0.2575940615201611,1
3,133,2.0261671653397615,3,Cutter,L,S,L,0.483313488514919,1
8,82,0.2838672411655798,4,Fastball,R,R,S,0.7849043215609317,1
3,38,6.688173267567783,0,Cutter,R,S,R,0.7292511881706745,1
9,143,7.171875949449373,0,Slider,L,R,L,0.7943722298861589,1
1,105,1.299765092913919,7,Cutter,R,L,S,0.5494607334414233,1
5,89,6.296448766765864,2,Fastball,R,R,S,0.6037096188487395,1
3,66,5.92922138628527,0,Sinker,L,R,R,0.3582820125558689,1
6,127,1.4270000154887237,7,Cutter,L,L,R,0.4749981051160365,1
2,39,3.3746304205983506,2,Cutter,R,R,R,0.2125692821923464,0
9,56,3.382063366672827,7,Cutter,R,S,R,0.6318324775558377,1
6,149,6.079714066441988,7,Cutter,L,S,R,0.7555264263113537,1
7,55,6.701287246208444,0,Sinker,L,L,R,0.2672895727193297,0
5,83,0.7582009711309681,6,Fastball,L,L,L,0.4726267552377957,1
9,26,4.503753879233623,3,Curveball,R,S,L,0.5739004085953195,1
1,139,6.093987975431082,7,Cutter,R,S,R,0.5793069407630682,1
5,41,6.289524752521268,7,Curveball,L,S,S,0.38391899747914837,1
6,65,1.1839481954432713,3,Sinker,L,S,L,0.21187079580098667,1
7,129,4.204041145206353,4,Fastball,L,R,R,0.7326891267710103,1
4,65,6.860469650901623,3,Changeup,L,S,L,0.2550662389856092,0
1,47,2.548148612682273,6,Curveball,L,L,S,0.30660784200214164,0
8,106,3.4009351912943773,1,Fastball,R,L,S,0.7776723606508207,1
4,54,6.434868090690659,6,Changeup,R,S,L,0.5002239619586499,1
3,148,0.7145561694700984,7,Cutter,L,R,R,0.7244221589997031,1
7,28,6.875946319111826,3,Sinker,L,S,R,0.7381673325570257,1
2,28,2.489253733846472,2,Sinker,L,S,R,0.7936659718096495,0
8,41,0.011602532729017234,5,Fastball,R,L,S,0.2244208356352797,0
6,89,1.8732731604508661,4,Slider,L,L,S,0.23180011515049392,1
7,84,0.7160051271640517,5,Changeup,R,R,S,0.31443324966623165,0
5,62,0.739079255969953,5,Slider,R,R,S,0.5938389805802506,1
9,36,5.542685873140732,1,Sinker,L,R,L,0.35717954080082404,1
5,87,1.7118106851125185,6,Sinker,L,L,R,0.4973749946198936,1
5,48,7.4779389038158595,1,Cutter,L,R,R,0.6718144796538563,1
3,63,4.131556372730432,0,Cutter,L,S,L,0.31147508039920513,0
1,26,3.6807860636393483,7,Curveball,L,S,L,0.37153073692302513,1
2,73,3.4742681457612132,6,Sinker,R,L,R,0.6365153839247542,1
8,65,5.540701117373055,2,Cutter,R,S,R,0.20461152325710988,1
1,23,3.6181021001888674,5,Curveball,L,R,L,0.6544282615816819,0
7,110,1.0288028498015347,3,Changeup,L,S,L,0.6057668988717935,1
5,80,7.041377445126052,3,Slider,L,R,S,0.27775164027615334,1
3,130,3.4271627914052694,7,Changeup,L,R,L,0.3463149035253639,1
7,56,0.5920366055960198,6,Slider,L,R,L,0.2092425880516779,0
9,22,4.234927899982089,0,Fastball,R,S,S,0.5488479476663946,1
2,32,5.178774867645627,3,Changeup,R,L,R,0.4382560145275791,0
8,107,2.2046597132620684,6,Fastball,R,R,S,0.45405989947715075,1
9,95,6.402723261390738,1,Slider,R,S,L,0.2619109654503413,1
3,27,5.35820676829891,3,Sinker,L,L,L,0.41138554447378556,1
2,102,5.202729354115467,5,Sinker,L,S,R,0.7513989294723602,1
7,28,3.3665996229423536,3,Curveball,L,L,R,0.23884178960047137,0
5,97,7.695322411290302,1,Changeup,R,S,S,0.7849748755136392,1
5,143,2.193513343593981,2,Changeup,R,R,R,0.7088057832909429,1
5,61,4.621644008123621,5,Curveball,L,S,L,0.3217939339614095,0
4,60,2.4724412597809406,2,Curveball,R,L,R,0.6232531394034597,1
5,108,5.958438023772432,1,Cutter,L,R,L,0.2545679359959835,1
4,96,0.38233187096097154,1,Sinker,L,R,R,0.29579943657341207,0
6,73,0.36715094300039386,5,Cutter,L,S,S,0.49277671527028594,0
4,116,6.486887756150331,7,Slider,L,R,R,0.4402736404417614,1
2,117,3.4741452885093684,4,Sinker,R,L,L,0.6890172345323754,1
9,75,2.7294404368028458,4,Changeup,L,R,S,0.7635529809329811,1
2,119,4.860214897402708,3,Curveball,L,L,S,0.7656892438137761,0
9,29,5.6151947509517885,5,Curveball,L,L,R,0.2882017458090532,0
6,63,1.6096107747552528,5,Sinker,L,L,R,0.6117368484738608,0
9,149,1.4834499312378524,7,Fastball,L,R,S,0.5424721599746571,1
9,149,7.665205982079052,6,Cutter,R,R,S,0.42213819247134393,1
3,38,4.717314451076555,6,Sinker,L,S,L,0.7968971072857112,0
1,99,3.120931818354145,3,Sinker,L,L,S,0.4736270834837855,1
1,108,6.4115335573560515,4,Fastball,R,L,S,0.5991988064114073,1
3,20,4.2012716702233375,6,Curveball,L,S,S,0.5017050226586801,1
5,149,1.933302482996651,3,Changeup,L,S,S,0.2617423622424877,1
3,46,1.6538824451325906,2,Changeup,L,L,L,0.2846601420310424,1
9,21,3.1748741293585736,7,Fastball,L,L,S,0.6500859564762785,1
9,38,6.879166882079037,2,Cutter,L,S,L,0.681010315636484,0
3,133,0.49158332835407137,6,Slider,L,R,S,0.41829086849904284,1
3,75,1.7482080060381051,7,Sinker,L,S,L,0.2401754906998242,0
5,114,7.145214550820731,0,Changeup,R,L,L,0.7742032556663574,1
2,76,0.973876551754004,4,Slider,L,L,R,0.49824343811813615,0
6,121,5.037005746113347,2,Sinker,L,R,L,0.28048899498314284,0
7,89,1.708090944968201,6,Cutter,L,L,L,0.31907588508702556,1
9,101,4.846934780095107,0,Fastball,R,L,L,0.2272161111576556,1
6,68,3.0648333347538568,7,Cutter,L,S,R,0.6259135298931536,1
3,110,0.813415171447935,1,Curveball,L,R,L,0.6224564549530069,1
5,24,4.659800540432851,6,Cutter,L,S,R,0.5615026417607831,1
4,76,5.464341976676688,5,Fastball,R,R,L,0.5277801696574043,1
5,111,5.442180951726423,2,Fastball,L,L,L,0.428894533200182,1
8,55,5.096275272581677,0,Cutter,R,S,L,0.7703801538089268,0
8,131,4.001798247484366,3,Sinker,R,S,L,0.6803127386154155,1
6,32,4.155780934874605,6,Fastball,L,S,S,0.7445730393049033,0
1,141,5.085120878463677,5,Curveball,L,R,S,0.3869955763377404,1
8,128,5.522074893973128,0,Slider,R,L,S,0.7869702124686389,1
8,111,5.239013910651081,2,Cutter,L,L,L,0.29921017910025977,1
2,121,4.695564519307614,3,Fastball,R,R,S,0.23376351967464604,1
4,75,1.2467118784329472,6,Sinker,L,S,R,0.391904274876976,1
2,64,1.6849323079428942,7,Sinker,R,L,L,0.3207721474959589,1
4,79,2.081792168282787,3,Sinker,R,L,S,0.5105141144864135,0
7,73,7.357293256700018,0,Slider,L,S,R,0.4101195584718164,0
9,56,6.075160734375732,6,Curveball,R,R,R,0.3030476668782285,1
8,56,4.422934556295026,7,Cutter,L,L,L,0.7065549910977358,0
9,33,2.0164554283523746,0,Fastball,R,S,L,0.5047823127009958,0
8,114,0.8871321859533694,2,Slider,R,S,R,0.26571796302429374,1
2,121,7.190073807839798,3,Curveball,L,S,R,0.24519987413584435,1
7,61,7.141328126583336,4,Changeup,R,R,L,0.4299082706655304,1
2,20,0.8855647655655323,6,Fastball,R,L,R,0.7447897455314101,1
2,42,6.377733328771969,7,Sinker,L,R,S,0.5047999397571011,0
4,47,3.5731605544793013,0,Sinker,R,R,S,0.2834812345972021,1
1,37,2.591735462644321,4,Curveball,R,S,R,0.3479793656140252,0
5,68,5.912836289669658,6,Slider,R,S,R,0.2296879316104128,1
6,66,4.9146363284858445,4,Sinker,R,S,L,0.6991041707054064,0
9,134,6.240240860746699,6,Cutter,R,R,S,0.7676313632373251,1
8,58,0.5946308850634967,6,Slider,L,L,S,0.24668828501990453,1
2,25,2.5486961596596514,3,Sinker,L,S,S,0.30378859388304297,0
1,72,2.554534803333886,2,Cutter,L,L,S,0.3026413418474811,1
2,44,2.638024738302124,4,Curveball,R,L,S,0.6822237225339863,1
7,118,4.019838981150444,2,Curveball,L,L,S,0.7035633809137001,0
4,84,2.264110424647579,7,Slider,R,S,L,0.4515642132743543,1
5,27,3.5550688807001576,0,Slider,L,L,R,0.7815981889108143,0
7,58,2.9422207449233264,3,Cutter,L,R,S,0.35568605544476206,0
3,130,5.88236838416409,1,Fastball,R,R,L,0.5150721279680341,1
2,62,4.828006365400401,3,Slider,L,R,L,0.7977730876809839,1
7,101,5.229035458538523,1,Sinker,R,S,R,0.6962623020311888,1
5,142,1.6846711526611555,5,Fastball,R,R,R,0.4923107975434022,1
1,23,2.604017322615115,6,Fastball,R,L,R,0.2651153612474759,1
1,127,0.16932358089659427,0,Fastball,R,S,R,0.7426112168137575,1
9,112,0.8669976583453591,2,Curveball,L,S,R,0.5252754884614208,1
5,148,2.1204338559110987,0,Curveball,R,L,L,0.385008475370374,1
1,113,0.5237097704161684,3,Fastball,R,R,R,0.4707312596769005,1
7,75,4.82105920283762,1,Fastball,R,L,L,0.38655693365133803,1
9,22,7.985040927390602,5,Curveball,R,L,S,0.5306332944618662,1
1,41,0.8065217125231081,1,Cutter,L,S,S,0.3637614783927412,0
4,75,6.569841701354121,3,Sinker,R,R,R,0.46759013661640497,1
3,37,0.9505299781211773,3,Changeup,L,R,S,0.45575615783076956,0
5,135,5.359312150371489,6,Slider,L,R,L,0.5696415221173251,1
7,103,5.145260824472137,6,Fastball,R,L,S,0.20849961141924764,1
8,49,7.221735478489594,0,Curveball,L,S,S,0.5592507196082386,0
2,99,0.911564909444099,4,Fastball,R,S,S,0.5558682656990451,0
7,85,2.5235557286551824,1,Fastball,R,S,S,0.43537296888673244,0
1,29,0.7262380828374857,3,Fastball,R,R,L,0.348139634312791,1
7,78,3.2590666064354705,7,Fastball,L,R,S,0.7035507965031211,1
8,70,7.292745388459559,6,Cutter,R,S,R,0.4068700529977227,1
2,142,6.252185208494849,6,Slider,L,L,L,0.38703765444177074,1
9,73,5.783200803562553,0,Slider,R,S,R,0.4779001788284436,0
1,100,4.264220038901616,4,Curveball,R,L,L,0.36679391498219904,1
6,28,7.067885938684183,6,Cutter,R,S,S,0.6984580054871136,0
1,120,3.595534385930627,2,Cutter,L,L,L,0.5389688555054045,0
3,58,1.197485336805106,3,Slider,R,S,R,0.6526274679832622,0
6,129,6.700681784966234,4,Curveball,L,R,R,0.6472293588466229,1
3,85,2.2371066244138147,2,Cutter,R,R,L,0.672924385998525,1
8,29,0.4290683281955845,6,Curveball,L,R,R,0.72152350965602,1
5,136,1.008304245350331,5,Slider,R,R,R,0.7516783773967002,1
2,102,4.872471329553186,6,Fastball,R,S,L,0.43016543697559884,0
4,89,4.85665571136938,2,Sinker,L,R,S,0.46623050675959116,0
9,58,2.081465368656276,7,Sinker,R,L,S,0.2300353370596693,1
4,32,5.817441183567833,6,Sinker,R,L,S,0.7554238265661832,0
8,78,6.189121243196275,0,Cutter,R,R,R,0.5522871257626935,1
5,86,7.364021009068946,1,Curveball,L,R,R,0.6273886869858502,1
1,60,4.679499989425896,3,Fastball,L,R,S,0.4616031528423801,1
7,54,6.235386913180583,4,Slider,L,S,L,0.4843087516952143,1
3,100,6.02479743817307,5,Changeup,L,L,S,0.5259058714662628,0
8,53,2.062472387737543,5,Sinker,R,L,L,0.6772140679507694,0
3,95,2.481807423501275,2,Cutter,R,L,R,0.5677811545976009,1
1,89,3.8278591660229715,5,Cutter,L,S,R,0.6867261943610802,1
5,30,0.15231174023398797,1,Curveball,R,S,S,0.33001162254693106,0
2,131,2.3791821852617883,2,Slider,L,L,L,0.32350331304701163,1
4,46,3.7910629867539036,3,Sinker,R,L,L,0.3240881584613178,1
1,67,0.8645543622491498,6,Slider,L,L,S,0.20290630825262268,1
9,43,1.0102071022010035,3,Cutter,L,R,L,0.30743818739344464,0
6,37,3.705893885898729,5,Cutter,L,S,R,0.2712481478628873,0
8,46,5.847720252687449,0,Sinker,R,L,L,0.4722526161382089,0
4,73,6.669991447365465,3,Sinker,L,R,R,0.2763444282266657,0
9,74,4.3705111800379886,3,Curveball,L,L,S,0.44951100942002764,0
2,139,3.797991900373849,3,Curveball,R,L,L,0.7997018691472466,0
9,40,3.074244547678042,7,Changeup,R,S,S,0.5020202326337126,1
5,134,1.5435919395008497,1,Fastball,R,L,S,0.7547883020200801,1
6,139,1.1724960225149177,4,Curveball,L,S,L,0.6211449654366934,0
3,77,6.335171613294465,7,Fastball,R,S,L,0.7365924381145104,1
4,73,3.7200530576986894,4,Cutter,L,L,L,0.5753484064728523,1
6,22,6.322561963838037,5,Changeup,R,R,R,0.6860567262557042,1
7,148,5.632664287205038,3,Changeup,L,L,S,0.3816802175808668,1
1,25,1.5511673150670306,4,Changeup,L,L,R,0.4231453452963849,1
7,38,4.082458113689806,7,Slider,L,L,S,0.7761558855573456,1
1,105,3.5521330433814455,7,Sinker,R,R,S,0.3605202761328178,1
5,134,3.390988048725574,5,Sinker,L,S,R,0.45282321066736864,1
6,142,4.340568393630511,3,Cutter,L,R,S,0.5906952774040164,1
2,92,7.856655208603503,4,Slider,L,R,R,0.43544191669059773,0
